Title,Content,Date
State to tap marginal oilfields,"Abang Johari (back row, 11th right) with staff of OceanMight as well as 
 officers from Petronas and Repsol in front of the EPC Kinabalu Wellhead 
 Platform.",1 Mar 2017
OceanMight strives to be top tier fabricator in Malaysia,"The company, which is the O&G unit of KKB Engineering Bhd (KKB) was granted 
 a Petroliam Nasional Bhd (Petronas) major fabrication licence in early 2013.",1 Mar 2017
PETRONAS perkenal sistem baharu,"BUITTERWORTH: PETRONAS Dagangan Berhad (PDB) memperkenalkan sistem Nota 
 Penghantaran Digital (DN) yang akan dilaksanakan secara berperingkat di 17 
 terminal ...",2 Mar 2017
Bursa Malaysia opens lower,"16 and Petronas Chemicals increased nine sen to RM7.47. Public Bank and TNB 
 shed four sen each at RM19.94 and RM13.54 rerspectively. Among actives, 
 Dagang ...",2 Mar 2017
PETRONAS Dagangan beralih kepada sistem digital,"PRAI: PETRONAS Dagangan Bhd (PDB) memperkenalkan sistem Nota Penghantaran 
 Digital (DN) yang akan dilaksanakan secara berperingkat di 17 terminal 
 bahan api ...",3 Mar 2017
"PetDag goes digital, eyes new commercial customers","Petronas, is the first oil company in Malaysia to go-green and digital, 
 with the launch of this system under PBD's Advanced Terminal Operations 
 Management ...",3 Mar 2017
Cub Prix: PETRONAS Yamaha dapat sentuhan Ahmad Fuad,"Musim ini, Fuad membimbing tiga penunggang di bawah pasukan PETRONAS 
 Sprinta Yamaha-AFB Tech iaitu Md Aiman Tahiruddin, Md Danial Shyahmi A 
 Shahril dan Md Alif ...",3 Mar 2017
Adib ungguli ujian masa CP150,"Dalam saingan kelas CP115, juara musim 2016, Md Akid Aziz (PETRONAS Sprinta 
 Yamaha Maju Motor) muncul penunggang terpantas dengan masa 45.012s, ...",4 Mar 2017
Aramco's Rapid entry benefits selected companies,"As for Petronas' group of companies, such as PetChem and PetGas, the gain 
 from Petronas-Aramco partnership could come from new potential business 
 opportunities ...",4 Mar 2017
Multiple Petronas contracts for SapuraKencana,"All of the above jobs were awarded by Petronas. This is still within our 
 order book replenishment assumption for the company. To note, we have 
 imputed RM3 ...",6 Mar 2017
Kilang Petronas di Johor Bakal Jadi Kompetitor Pertamina?,"Jakarta - Baru-baru ini, Saudi Aramco memutuskan menanamkan investasi US$ 7 
 miliar (sekitar Rp 93 triliun) ke proyek kilang minyak Petronas yang 
 nilainya ...",6 Mar 2017
MISC edges out SapuraKencana for top 10 Malaysian OGSE ...,"In a statement today, Malaysia Petroleum Resources Corp (MPRC) said MISC — 
 the shipping arm of Petroliam Nasional Bhd (Petronas) — made its debut on 
 the ...",6 Mar 2017
Teraju to allocate RM45 million for Sabah's bumiputera entrepreneurs,"Petronas extended the company's contract to 2019 after Kotamas purchased 18 
 lorry tankers with a capacity of between 10,000 and 30,000 litres.",6 Mar 2017
"Crocodile attack at farm in Sandakan could have been avoided, says victim's 
 sister","Petronas Chemicals catat untung bersih 10 kali ganda kepada RM1.86 bilion. 
 Ini menyaksikan untung bersih kumpulan bagi tempoh tersebut meningkat 10 
 kali ...",6 Mar 2017
Bekal produk kepada pasukan Mercedes AMG Petronas F1,"PETRONAS Durance adalah rangkaian produk premium penjagaan kereta yang 
 menawarkan pembersihan kokpit dan pengilap kereta yang dibangunkan khas 
 serta dihasilkan ...",7 Mar 2017
New ChargEV station available at Petronas Serdang - paultan ...,"The Petronas Serdang station is one of 10 Petronas outlets which feature a 
 ChargEV electric vehicle charging facility. The other nine Petronas 
 stations are ...",9 Mar 2017
Saudi Arabia's royal tour yields major deals for Aramco,"The Jakarta visit followed four days in Malaysia, where King Salman 
 witnessed the signing of an agreement to invest $7 billion in a Petronas 
 oil refinery ...",9 Mar 2017
UMW O&G awarded drilling rig services contract by Petronas ...,"Vestigo, which is wholly owned by Petronas Carigali Sdn Bhd, is principally 
 involved in the development and production of marginal fields in Malaysia.",10 Mar 2017
Rahman Dahlan: KL-Riyadh can step up trade ties,"Question: That (Petronas-Saudi Aramco deal) is the biggest memorandum of 
 understanding (MoU). How about the seven other MoUs worth RM9.74 
 billion, ...",12 Mar 2017
GreenTech Malaysia - updates on Tesla and ChargEV ...,"The corporation is also working in partnership with BMW Group Malaysia and 
 Petronas Dagangan. In the case of the former, as part of the BMW 360 
 Electric ...",14 Mar 2017
Profit up but Petronas sticks to RM13b dividend,"Petronas posted a net profit of RM16.95 billion for FY16, up 28% from 
 RM13.16 billion in FY15. This is despite revenue falling 17.3% to RM204.91 
 billion ...",15 Mar 2017
Malaysia's new but not fresh opposition party,"Malaysia's former prime minister Mahathir Mohamad during an interview with 
 Reuters at his office in Petronas. Several former leaders from the ruling 
 political ...",17 Mar 2017
Bangkok to host 2018 Thomas and Uber Cup Finals,"Petronas Chemicals catat untung bersih 10 kali ganda kepada RM1.86 bilion. 
 Ini menyaksikan untung bersih kumpulan bagi tempoh tersebut meningkat 10 
 kali ...",18 Mar 2017
"Daniel Ricciardo zu Haiflosse: Egal, wie sie aussieht","Lewis Hamilton im Silberpfeil: Über dem Petronas-Schriftzug am Heckflügel 
 gut zu erkennen –. Formel 1. Haiflossen, Kleiderbügel: Wie die FIA 
 eingreifen kann.",19 Mar 2017
UPDATE 3-TransCanada seeks pipe approval linked to Petronas LNG terminal,"Asked on Monday whether Petronas has given TransCanada any assurances on 
 commitment, Pacific NorthWest referred questions to Progress Energy Canada 
 Ltd, a ...",20 Mar 2017
"Jangan tumpang sekaki kejayaan Petronas, kata PKR","Pelaburan RM32 billion yang diwar-warkan oleh Najib adalah usahasama projek 
 petrokimia di antara syarikat minyak milik kerajaan Arab Saudi dengan 
 Petronas ...",20 Mar 2017
Dialog's flagship Pengerang project shaping up well,"Affin Hwang Investment Bank Bhd said the PDT is on track to support 
 Petronas' Refinery and Petrochemical Integrated Development (RAPID) project 
 there.",20 Mar 2017
PJTKI Satria Parangtritis Siap Salurkan Pekerja di Proyek Petronas Malaysia,"""Sebelum kami buka di sini, di Malaysia kami sudah mempersiapkan perusahaan 
 yang akan menyerap tenaga kerja Indonesia di berbagai proyek-proyek Rapid 
 Petronas,"" ...",22 Mar 2017
Petronas installs waste heat boilers for Pengerang refinery,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) has installed two 
 modularised waste heat boilers for its refinery, which is currently under 
 construction at ...",24 Mar 2017
Petronas Dagangan exposure time to MoPS price reduced,"Petronas Dagangan Bhd (March 23, RM23.84) Upgrade to buy with a target 
 price (TP) of RM26.91: Domestic Trade, Cooperatives and Consumerism 
 (KPDNKK) Minister ...",24 Mar 2017
Exploring cultures to inspire art,"There are four participating young contemporary artists featured in Manah: 
 A Living Legacy, the first exhibition of the year for Galeri Petronas Suria 
 KLCC.",26 Mar 2017
Perak Transit acquiring land in Tronoh for bus terminal,"KUALA LUMPUR (March 28): Perak Transit Bhd is acquiring two parcels of land 
 near Universiti Teknologi Petronas in Tronoh to develop an integrated 
 bus ...",28 Mar 2017
Petronas and Grab introduce Kad Mesra Grab loyalty ...,"Petronas Dagangan Berhad (PDB) and Grab Malaysia have signed a long term 
 strategic partnership, which sees the launch of a new loyalty programme – 
 Kad Mesra ...",29 Mar 2017
How Sabah secured 25pc equity on inland oil and gas,"Musa said initially they (Sapurakencana and Petronas Carigali) were 
 reluctant and offered only a 10pc stake to the state. ""But I stood my 
 ground. I told them ...",29 Mar 2017
OTC Asia 2018 sasar penyertaan lebih 70 negara,"Presiden dan Ketua Pegawai Eksekutif, Kumpulan PETRONAS, Datuk Wan 
 Zulkiflee Wan Ariffin, berkata penggiat industri minyak dan gas di Asia 
 terutamanya perlu ...",29 Mar 2017
"Petronas to export world's first LNG from floating production unit: data, 
 sources","The Petronas Floating LNG Satu (PFLNG Satu), sitting off the coat of 
 Bintulu on Malaysia's Borneo island, is currently loading LNG into the 
 144,000 cubic meter ...",30 Mar 2017
"Petronas Lubricants targets 5% market share in India, make it exports hub","Petronas Lubricants International looks to capture 4% of the India's total 
 lubricants markets in the next five years time, the company's top 
 management said ...",30 Mar 2017
Rep laments high cost of transportation,"Thus, the assemblyman requested for Petronas to look at the possibility of 
 donating a four-wheel-drive (4WD) or off road vehicle to transport these 
 poor ...",30 Mar 2017
South Sudanese rebel group frees three foreign oil workers,"... a consortium including China National Petroleum Corporation (CNPC), 
 China's Sinopec and Malaysia's Petronas, in Upper Nile state.",30 Mar 2017
Former Petronas senior manager acquitted of graft,"KUALA LUMPUR: Former Petronas senior manager Idris M. Shuhud breathed a 
 sigh of relief when the High Court here acquitted him of charges of 
 money-laundering ...",31 Mar 2017
Petronas Lubricant sedia jadi peneraju pasaran,"MUMBAI: Cabang pengeluaran dan pemasaran minyak pelincir global PETRONAS, 
 Petronas Lubricants International Sdn Bhd (PLI), bersedia untuk menerajui 
 pasaran ...",2 Apr 2017
Bomba NS buka pos kawalan,"SEREMBAN: Jabatan Bomba dan Penyelamat Negeri Sembilan, membuka pos kawalan 
 kebakaran menempatkan sebuah jentera dan sepasukan anggota di Stesen 
 Petronas ...",2 Apr 2017
PETRONAS sasar jadi penggiat utama minyak pelincir,"MUMBAI: PETRONAS menyasar menjadi antara lima penggiat utama dunia dalam 
 segmen minyak pelincir dengan memanfaatkan permintaan terhadap produk itu 
 dalam ...",3 Apr 2017
Google Doodle Honors Bangladeshi-American Engineer Fazlur Rahman Khan,"The Petronas Towers in Kuala Lumpur, Hong Kong's Bank of China Tower, 
 Shanghai's Jin Mao Tower and even the world's current tallest 
 skyscraper, ...",3 Apr 2017
Petronas Lubricants to invest $150 million in Indian...,"The new Indian plant should attain full capacity in three to four years. 
 Petronas Lubricants International (PLI), a subsidiary of Malaysian oil 
 major ...",4 Apr 2017
Icon Offshore names new CFO,"He served as chief accountant of Petronas (Vietnam) Co Ltd. He left 
 Petronas in 2010 and subsequently joined Qatar Petroleum as senior 
 specialist, joint ...",4 Apr 2017
Kanowit FLNG vessel offloads first cargo | Offshore,"According to operator Petronas, the cargo was fully loaded onto the LNG 
 carrierSeri Camellia, for dispatch to customers in South Asia.",5 Apr 2017
Desaru coast — a hidden gem,"This had been seen even before the buzz began on Petroliam Nasional Bhd's 
 Petronas Refinery and Petrochemical Integrated Development (Rapid) in 
 nearby ...",5 Apr 2017
"Malaysia passes child sex crimes law, does not ban child marriage","The Petronas Towers are reflected in a swimming pool as the sun rises over 
 Kuala Lumpur, Malaysia, March 29, 2016. REUTERS/Olivia Harris.",5 Apr 2017
Malaysia to host final F1 race this year,"Petronas, however, would continue to sponsor the Mercedes Formula One team 
 as part of its marketing strategy, Najib said. Mercedes team boss Toto 
 Wolff said he ...",6 Apr 2017
What's up with Excel Force?,"Petronas Chemicals posts record quarter on crude price recovery. 
 Substantial stake: Brahmal, who has accumulated shares in Excel Force since 
 Wong's ...",8 Apr 2017
Petronas seeks buyers for $1 bln offshore gas project stake: sources,"SINGAPORE (Reuters) - Malaysia's Petronas has pitched an estimated $1 
 billion stake in a prized upstream local gas project to potential bidders 
 including ...",10 Apr 2017
Axalta Coating Systems and Mercedes-AMG Petronas ...,"Axalta was an Official Team Supplier to Mercedes-AMG Petronas Motorsport at 
 the 2017 Formula One(TM) Heineken Chinese Grand Prix in Shanghai (Photo: 
 Axalta).",10 Apr 2017
"As the Formula 1 Malaysian Grand Prix ends in 2017, where ...","Formel 1 – MERCEDES AMG PETRONAS, Großer Preis von Malaysia 2016. Lewis 
 Hamilton ; Formula One – MERCEDES AMG PETRONAS, Malaysian GP 2016. Lewis 
 Hamilton;.",10 Apr 2017
"British Columbia election campaign starts, race neck-and-neck","... Morgan's Trans Mountain pipeline expansion and has expressed 
 reservations about a liquefied natural gas terminal that Malaysia's 
 Petronas may build.",11 Apr 2017
Redesigning solar cells into transparent solar panels for ...,"Petronas Twin Towers The Petronas Towers in Kuala Lumpur, Malaysia are the 
 tallest twin structures in the world.Flickr/Hadi Zaher.",11 Apr 2017
Sprinta tambah jangka hayat enjin,"CABANG pembuatan dan pemasaran minyak pelincir global PETRONAS, Petronas 
 Lubricants International Sdn Bhd (PLI) baru-baru ini melancarkan PETRONAS 
 Sprinta ...",13 Apr 2017
Sabah's SOGIP well on way to becoming oil & gas processing hub,"Petronas' SAMUR (Sabah Ammonia Urea) project – one of SOGIP's earliest 
 investors – has alone provided over 7,400 jobs since its inception in 2012, 
 Deputy Chief ...",13 Apr 2017
Mercedes partners with TIBCO,"Maintaining a competitive advantage at the pinnacle of motorsport is a 
 constant challenge, and Mercedes-AMG Petronas Motorsport needs intuitive 
 tools that ...",13 Apr 2017
Kempen F1NALE F1 terakhir dilancar,"Bersama penaja utama PETRONAS, SIC bukan sekadar menganjurkan perlumbaan di 
 litar itu. Mereka juga mengasah bakat pelumba muda seperti Jazeman Jaafar 
 dalam ...",14 Apr 2017
SIC launches 'F1NALE' for last Malaysia Grand Prix,"Sepang International Circuit (SIC) has launched 'F1NALE', its latest 
 campaign for the final year of the Petronas Malaysia Formula One (F1) Grand 
 Prix.",15 Apr 2017
PETRONAS kukuhkan kedudukan LNG di China,"GUANGZHOU: PETRONAS mengukuhkan kedudukannya dalam pasaran gas asli cecair 
 (LNG) di China dengan memperluaskan capaiannya ke selatan negara itu.",16 Apr 2017
UMNO Bandar Tun Razak agih NGV percuma,"... pemandu teksi agar nasib mereka terbela,"" katanya pada pemberita 
 selepas agihan kupon Gas NGV percuma di Stesen Petronas Bandar Tasik 
 Selatan, di sini.",16 Apr 2017
MMHE secures RM1b job from Petronas Carigali,"KUALA LUMPUR: Malaysia Marine and Heavy Engineering Holdings Bhd 's (MMHE) 
 unit has secured a RM1bil contract from Petronas Carigali Sdn Bhd to 
 undertake a ...",17 Apr 2017
101 wartawan layak pusingan akhir MPI,"KUALA LUMPUR: Seramai 101 wartawan daripada 22 organisasi media yang layak 
 ke pusingan akhir Hadiah Kewartawanan Malaysia MPI Petronas 2016, akan 
 merebut ...",17 Apr 2017
Petronas orders offshore platform at MMHE,"Malaysia Marine and Heavy Engineering (MMHE) has won a RM1bn ($227m) 
 contract from Petronas for the construction of an offshore platform.",18 Apr 2017
