Title,Content,Date
"UPDATE 1-Chile's October exports plummet 21% amid unrest, copper, lithium 
 down","(Adds context, value of lithium exports) By Dave Sherwood Nov 7 (Reuters) - 
 Chile's export revenue plunged by one-fifth to $5.3 billion in October, ...",7 Nov 2019
Tesla está listo para lanzar techos solares económicos ...,"Ford Mustang Lithium. ¿Por qué un coche eléctrico necesitaría una caja de 
 cambios? Siguiente. La luz azul de nuestros aparatos electrónicos acelera 
 el ...",9 Nov 2019
"Significant lithium resources confirmed at sites for geothermal projects in 
 Alsace, France","Electricité de Strasbourg and Fonroche Géothermie have confirmed that 
 studies done on potential geothermal projects have confirmed significant 
 lithium ...",10 Nov 2019
"Bolivia’s gas, lithium fate hinges on post-Evo path","Under Morales, the government was promoting a new pipeline to Paraguay. 
 Beyond natural gas, Bolivia has been trying to develop its extensive 
 lithium reserves.",11 Nov 2019
Lithium-ion Batteries Remade the World — They Need to Change,"Lithium-ion batteries work by combining a lithium oxide cathode (the 
 positive electrode), an anode (the negative electrode) and an electrolyte 
 (the ...",12 Nov 2019
MacBook Pro 16-inch,"The 100-Wh lithium-polymer battery not only powers the larger display and 
 delivers higher maximum sustained power, it also provides longer battery 
 life — up to ...",13 Nov 2019
Beyond lithium: alternative materials for the battery boom,"Lithium is an important component for batteries, but its limited supply has 
 encouraged manufacturers to seek alternatives. Credit: Dnn87.",14 Nov 2019
"Lithium-Sulfur Battery Project Aims to Double the Range of Electric 
 Airplanes","Today's Tesla Model 3's lithium-ion battery pack has an estimated 168 
 Wh/kg. And important as this energy-per-weight ratio is for electric cars, 
 it's more ...",14 Nov 2019
"Bolivian lithium: why you should not expect any 'white gold rush' in the 
 wake of Morales overthrow","Lithium batteries are the most energetic ever created, and have inspired 
 hopes that electric vehicles can help reverse climate change, as well as 
 expectations ...",15 Nov 2019
"Nemaska Lithium shares hit new low, says project shutdown ...","Canadian lithium developer Nemaska Lithium (TSX: NMX) said on Friday its 
 Whabouchi project in Quebec would be put on care and maintenance before the 
 end of ...",15 Nov 2019
Tata Motors to supply 500 electric cars to Lithium Urban Technologies,"As part of the agreement, the auto major will supply 400 Tigor EV units to 
 Lithium Urban by the end of the current fiscal · The partnership also 
 entails supply ...",18 Nov 2019
"CEZ, European Metals in conditional agreement over lithium project stake","EMH controls the exploration licences to the Cinovec lithium/tin project in 
 the Czech Republic, which it says is the largest lithium deposit in Europe.",20 Nov 2019
"World's No. 2 lithium miner SQM hit by weak prices, demand ...","Chile's Chemical and Mining Society (SQM), the world's second largest 
 lithium producer, continues to suffer from sustained weak prices and demand 
 for the ...",21 Nov 2019
"Lithium-ion or lead acid battery electric vehicle? Sunil Bhatnagar from 
 Microlyte sheds some light","Sunil Bhatnagar from Microlyte sheds some light. Currently, lead acid 
 batteries have an edge over the lithium-ion units in terms of numbers, 
 however the latter ...",22 Nov 2019
"As lithium prices drop, private equity investors hunt for deals","(Reuters) - Private equity groups and other investors have grown emboldened 
 by the lithium industry's malaise, forging plans to invest billions of 
 dollars ...",22 Nov 2019
Is Tesla's Cybertruck for Real? The Jury's Out,"He mentioned the approach angle—an important detail for off-roading—but not 
 aerodynamics, vital for squeezing miles from lithium-ion batteries.",22 Nov 2019
"Geo40 reports successful extraction of lithium from geothermal fluid in New 
 Zealand","New Zealand-based Geo40 has been successful in extracting near 
 battery-grade lithium from geothermal brine at its silica extraction 
 demonstration plant at ...",24 Nov 2019
"Cornish Lithium has started drilling in efforts to source Lithium from 
 geothermal brine","Cornishl Lithium has commenced drilling of two research wells in Cornwall/ 
 UK to explore lithium contained within naturally-occurring underground 
 geothermal ...",25 Nov 2019
Aiways U5: E-SUV mit der Lizenz zum Bestseller,"Lithium ist auch in Glas drin. Soviel zu ihrem Wissen! Antworten. Tom sagt 
 vor. Hallo Herr ...",25 Nov 2019
Piedmont Lithium Receives Federal Permit to Develop Mine,"Piedmont is accelerating its integrated lithium hydroxide strategy with DFS 
 expected in Q4 2020. NEW YORK--(BUSINESS WIRE)--Piedmont Lithium Limited 
 (“Piedmont” ...",26 Nov 2019
Portugal's Lusorecursos in talks to fund 400 mln euro lithium project,"Portugal is Europe's biggest lithium producer, but its miners sell almost 
 exclusively to the ceramics industry and are only now preparing to produce 
 the ...",27 Nov 2019
Portugal's government under fire over controversial lithium contract,"LISBON (Reuters) - Portugal's government came under fire from lawmakers on 
 Wednesday for signing a contract giving exploration rights for lithium 
 mining to ...",27 Nov 2019
"Bids for mothballed Quebec lithium plant due by January, trustee says","North American Lithium (NAL), backed by top battery maker Contemporary 
 Amperex Technology, halted operations last year at its Quebec mine and 
 obtained creditor ...",27 Nov 2019
Ultra Lithium Announces Name Change to Ultra Resources,"The Company currently holds five brine lithium properties in Argentina, and 
 one hard rock spodumene type lithium property at the Georgia Lake area 
 in ...",27 Nov 2019
"Lithium toxicity: Symptoms, causes, complications, and treatment","Lithium toxicity, or lithium overdose, can occur when a person takes too 
 much of a mood-stabilizing medication that contains lithium.",27 Nov 2019
Presiden Dukung Pemanfaatan Sumber Ekonomi Baru,"Lebih jauh, Presiden menyebut, pemerintah tengah mengatur strategi besar 
 bisnis negara agar Indonesia bisa menjadi pemain besar penghasil produksi 
 lithium ...",29 Nov 2019
Competition: Brinemine - extracting lithium & minerals from geothermal brine,"Enel has launched a competition valued at $30,000 seeking novel methods to 
 economically extract lithium and other valuable minerals from brines 
 produced in ...",3 Dec 2019
Large Lithium resource reported at German geothermal site,"With an estimated resource site of 13.2 MT of LCE, the Vulcan Lithium 
 Project has the potential to be the biggest zero-carbon lithium resource in 
 Europe ...",4 Dec 2019
Burger King Canada Is Opening More Than 100 New ...,"Thanks to a lithium-ion battery price-fixing class action suit in Canada, 
 you can now get cash without even having to show a receipt if you bought 
 an ...",5 Dec 2019
Recycling of Lithium-Ion Batteries Through Battery Monitoring,"Applications for lithium-ion batteries are expanding in many industrial 
 markets. Their use has made it necessary to reuse and recycle the 
 electrical storage ...",9 Dec 2019
Was Bolivia's coup over lithium?,"Many believe the recent ousting of Bolivian President Evo Morales is a 
 consequence of his tight controls over the country's lithium resources.",9 Dec 2019
Lithium Australia goes further upstream with DLG Group pact,"Lithium Australia, in its pursuit to produce advanced components for the 
 battery industry globally, has signed an agreement for the joint battery 
 marketing ...",9 Dec 2019
BMW buys 540 million euros worth of lithium in Australia ...,"The BMW Group has just concluded a supply contract with Ganfeng Lithium 
 based in Jiangxi, China, with a forecast volume of €540M for the supply of 
 lithium ...",11 Dec 2019
BMW Group signs €540M supply contract with Ganfeng for ...,"Alongside cobalt, lithium is one of the key raw materials for 
 electromobility. With the signing of this contract, we are securing our 
 lithium needs for ...",11 Dec 2019
CV retail sales down 8%; inventory continues to fall in November: FADA,"Tata Motors bags order for 500 EVs from Lithium Urban Technologies · 
 Mahindra e-Verito not good enough? Govt may soon include the Rs. 23.71 lakh 
 Hyundai ...",11 Dec 2019
BMW secures 'ethical' lithium supply from Australian mines,"BMW Group says it has signed an agreement with Chinese supplier Ganfeng 
 Lithium Co. for the delivery of sustainably and ethically sourced lithium 
 extracted ...",12 Dec 2019
Rogue lithium battery shipments pose risk to airline safety: IATA,"For example, in once incident, a shipper had declared 2,000kg of lithium 
 batteries as children's toys and clothing in an attempt to sneak the 
 shipment on a ...",13 Dec 2019
Lithium could help us ditch fossil fuels. But mining is messy.,"Lithium-ion batteries are ubiquitous in modern phones and laptops. There 
 are between five and 10 kilograms of pure lithium in electric vehicle 
 batteries.",17 Dec 2019
Lithium and Clean Energy in Argentina: Development or ...,"""No to lithium"" reads a sign erected in Salinas Grandes by local indigenous 
 communities, who depend on the salt flats for tourism and to harvest 
 salt, ...",18 Dec 2019
Lithium from electronic waste can contaminate water supply,"(Reuters Health) - Lithium from batteries that power smartphones, tablets 
 and electric cars may contaminate tap water, a Korean study suggests.",18 Dec 2019
IBM's lithium battery uses seawater materials instead of heavy ...,"Lithium-ion batteries are seen as a vital technology in our pursuit of 
 sustainable energy, but there is plenty of room for improvement when it 
 comes to ...",19 Dec 2019
New aqueous lithium-ion battery improves safety without ...,"As the lithium-ion batteries that power most phones, laptops, and electric 
 vehicles become increasingly fast-charging and high-performing, they also 
 grow ...",19 Dec 2019
SoftBank-backed Nemaska Lithium files for bankruptcy protection,"Nemaska Lithium, a Canadian lithium producer backed by SoftBank, has filed 
 for bankruptcy protection as it scrambles to raise emergency funding to 
 keep its ...",23 Dec 2019
2020 PREVIEW: More stability looming for US ferrous scrap ...,"ENERGY TRANSITION RAW MATERIALS 20/08: Chinese lithium spot prices continue 
 rally, cobalt prices dip. Aug 20, 2021 @ 17:10.",23 Dec 2019
"MG ZS EV review, test drive","Thanks to the big, 44.5kWh lithium-ion battery pack (which is also 
 IP67-certified) the ZS claims to cover a good 340km on a single charge.",24 Dec 2019
Morales claims US orchestrated ‘coup’ to tap Bolivia’s lithium,"Morales claims US orchestrated 'coup' to tap Bolivia's lithium. Morales's 
 remarks come weeks after protests forced him to resign, abandoning his bid 
 for ...",25 Dec 2019
Lithium miner SQM considering options after environmental court ruling,"2 lithium producer, said on Friday it “regrets” a ruling by a Chilean 
 environmental court that it should be prosecuted over excessive water use 
 in the country´s ...",27 Dec 2019
